I_RMS,P,S,H1,A1,H3,A3,H5,A5,H7,A7,H9,A9,H11,A11,H13,A13,H15,A15
0.54576125,126.1454145,128.7815624,0.484046318,1.455348812,0.093672592,-35.71972642,0.008099569,-95.76171239,0.005520549,105.1871039,0.003779279,154.1504873,0.002393938,-11.46110849,0.004623158,4.288437701,0.002637651,148.4888465
0.549434526,126.8835425,129.6485211,0.486813324,1.442748801,0.095269036,-35.30975606,0.008455231,-115.507379,0.006106688,128.3008927,0.004472342,136.6828566,0.002893984,148.7305038,0.004510813,-37.64722765,0.001815292,149.090603
0.550206227,127.1662018,129.8335369,0.487850976,1.165813451,0.096371359,-37.38467623,0.005619389,-88.9015982,0.004007657,150.0349788,0.001341025,9.051532252,0.001577636,101.4920863,0.00259079,-59.25512787,0.001588345,-145.75005
0.54660942,126.4430797,128.9818861,0.485065889,1.084399543,0.093810053,-37.68940239,0.008216715,-116.8907117,0.006188409,119.0693509,0.004077522,154.263728,0.001935739,134.5367093,0.002583464,-19.09241427,7.22E-06,65.91812609
0.545819535,126.2220891,128.8058272,0.484364278,1.774470226,0.092022436,-33.42715448,0.008731078,-104.441484,0.002839806,91.65266582,0.002449554,90.7369241,0.001788653,-179.9699238,0.00319971,-56.57302163,0.002263544,-134.7108764
0.552233638,127.4064958,130.322621,0.488836358,1.386010694,0.098613922,-35.15985377,0.007652144,-99.81543053,0.004980624,97.09495883,0.004911935,136.0335026,0.002111415,-163.419363,0.002238619,-31.6514945,0.001302204,-141.1110802
0.549655335,127.054981,129.7133153,0.487414967,1.241989346,0.096348466,-37.7559411,0.008318688,-90.45122831,0.003037255,116.833898,0.003045895,120.5955579,0.000980416,154.6933584,0.002953766,-29.34652508,0.001026992,-121.2141039
0.547098369,126.6220213,129.1182334,0.485764679,1.545549924,0.092629386,-38.8151424,0.008749183,-109.6215264,0.00869752,121.2511049,0.005473684,140.1972741,0.002302382,43.2862028,0.002880257,-14.57078873,0.001664486,-128.1152227
0.549224692,126.898134,129.6025461,0.486986618,1.812422358,0.094170218,-33.48257362,0.007271191,-113.3971019,0.0017306,112.4014349,0.004090932,112.5419022,0.000551902,-100.9415776,0.001558604,-32.74721313,0.004461125,-159.4143833
0.550879737,127.2228143,129.9932727,0.488121289,1.264816261,0.097013207,-37.11685584,0.00584479,-113.9198885,0.007712433,114.7569966,0.004800373,128.0672159,0.001283409,80.92224824,0.002000194,29.50302808,0.001878674,-175.4053275
0.5482695,126.8584662,129.3778243,0.486605547,1.058448811,0.094436355,-37.23836964,0.00973857,-107.3238993,0.00195483,145.5985149,0.002125953,172.2246908,0.002696974,107.5558487,0.002596968,-69.95857544,0.000651046,-179.0522925
0.548577334,126.927614,129.4546201,0.487043799,1.848287794,0.091324498,-36.60449975,0.009925354,-121.0932575,0.005223914,108.9721466,0.004508903,116.8994713,0.001393199,-178.2552221,0.005064436,-54.39893599,0.002082587,-65.09854554
0.550019949,127.0416345,129.8092724,0.487345238,1.269293218,0.09627901,-35.04831347,0.008599818,-98.36330543,0.003391224,120.7953304,0.003851801,157.8563621,0.001608299,123.5070543,0.002229786,-48.95418508,0.00078163,-11.08596852
0.549197384,126.9649464,129.62597,0.48695784,0.87278762,0.096211957,-38.15175903,0.006113015,-104.6311925,0.007543453,119.8804499,0.003292306,149.6851057,0.002226471,113.4424861,0.000955459,16.67482254,0.002644231,-133.7668309
0.546557893,126.4780936,129.0005649,0.485168441,1.484785282,0.092900703,-37.13085798,0.009501505,-102.0892672,0.000923233,143.6116628,0.002940649,126.9298466,0.001784476,169.3582954,0.004020646,-41.13939068,0.000789361,131.853143
0.548440657,126.6793538,129.4324707,0.486144714,1.903931822,0.09477536,-34.2893521,0.005242932,-118.4321528,0.004133669,117.9057724,0.006204975,114.1920307,0.000809298,123.3712846,0.002936452,0.695434199,0.0021661,-151.4633718
0.551017693,127.2614663,130.0358284,0.488214622,1.307331738,0.098077126,-37.4368343,0.007512555,-95.21447438,0.003250389,131.5158701,0.003350937,149.3788406,0.002182422,166.8108497,0.003610491,-26.92386078,0.001030575,160.4926215
0.546214088,126.3297735,128.9007425,0.484617488,1.153781405,0.094749505,-36.94295344,0.007682157,-113.2435019,0.005115453,107.6324472,0.003105153,97.12968782,0.002307083,117.0798242,0.002687678,-28.60731342,0.003343025,135.6742429
0.547901279,126.6572524,129.3070987,0.485971467,1.64694517,0.093110198,-35.00854164,0.008755284,-100.0947651,0.002740186,116.5804383,0.003613026,163.6528298,0.001320228,179.0953678,0.002739953,-11.40416563,0.000614487,-78.49174948
0.550761116,127.0701671,129.9679286,0.487511967,0.990289802,0.09909845,-36.454586,0.003999711,-105.4109571,0.006721916,117.8925473,0.002741661,122.6857577,0.001750804,106.76366,0.003285525,-2.937883698,0.001171712,-157.745817
0.546747381,126.4582703,129.0475663,0.485049136,1.295986665,0.095022079,-37.45644103,0.010017237,-94.34470738,0.005539741,127.4155288,0.003547733,162.4769367,0.001563772,123.2878756,0.003633913,-89.30169834,0.000923673,-71.80677279
0.545337697,126.2061477,128.7351686,0.484163833,1.583664195,0.090453486,-35.31574469,0.007904307,-112.9977263,0.008481397,88.87223693,0.003027685,121.5596169,0.001360906,115.0872653,0.001703557,-37.58524255,0.002182393,-120.7952859
0.550545621,127.1530794,129.9574735,0.487673772,1.134891531,0.097100234,-34.31235462,0.009122978,-96.85414516,0.001145395,63.87797841,0.004709057,152.8704505,0.000512935,-107.5824901,0.002915026,-52.94629695,0.001970624,-130.1609551
0.549828293,127.0688514,129.7619629,0.487459901,1.100453955,0.097246258,-37.6393016,0.005430879,-103.6005691,0.004160296,101.5370706,0.003191257,125.8349935,0.001543042,121.9381312,0.002240246,-22.47534273,0.001398396,147.4777541
0.544537787,125.9684904,128.5049067,0.483275118,1.45658587,0.092471213,-36.55332894,0.00927073,-96.61982806,0.004501788,139.383537,0.002681197,164.6939487,0.000993434,159.6309633,0.003698379,-51.11062535,0.002043088,171.1629491
0.551027748,127.2040935,130.0295205,0.488125846,1.339827039,0.096556478,-34.44655913,0.006515128,-108.3796646,0.005347527,84.38235195,0.003160559,95.13291245,0.000319548,-171.4890538,0.004326254,-26.75258615,0.002113549,165.1319299
0.549067402,126.9241609,129.5825214,0.486816927,0.938878345,0.096692256,-37.7921824,0.006575234,-102.4416508,0.004969031,145.2395836,0.003570705,164.8807682,0.001854913,-176.6591491,0.002931186,-26.17859023,0.003376942,148.4882297
0.544861169,126.114925,128.6031312,0.483862536,1.626943568,0.091093712,-37.04542701,0.005679588,-111.60746,0.005782248,91.608085,0.00277474,110.043242,0.001579768,115.1099774,0.002171422,-25.53593501,0.001227167,179.6516287
0.549360498,126.7625722,129.6680256,0.486255885,1.531017595,0.098399198,-34.70271998,0.007709497,-110.1192944,0.004767986,149.6833132,0.002855597,134.4423772,0.002290431,-130.4926872,0.004025554,-16.36291023,0.001728167,165.6316197
0.547709235,126.6896586,129.2778089,0.485932332,0.920543863,0.094747317,-37.87710262,0.005566541,-98.22322271,0.006814337,91.36664653,0.001823505,145.353858,0.001155869,34.4402116,0.001015616,-35.56179171,0.002228643,174.0155022
0.545456164,126.1171254,128.7541042,0.483693352,1.191377868,0.095037725,-37.00544237,0.009095544,-106.1751784,0.004979642,123.4811835,0.003748099,154.8495474,0.001411273,-128.2590136,0.002793996,-15.69277398,0.002222326,158.5789049
0.549591834,126.9122731,129.7291991,0.486896667,1.617311122,0.096285218,-35.59924245,0.005374643,-92.01634013,0.006237251,104.3731381,0.002258582,124.5753258,0.000937588,-179.451114,0.001853663,-17.64714419,0.002234399,-129.679145
0.550286249,127.2349784,129.8832491,0.487942705,1.124196981,0.096266629,-37.71965051,0.007129384,-110.9471263,0.007838412,153.0129952,0.005137701,164.3519905,0.001111819,48.52174847,0.003507556,-10.04614309,0.000868083,-113.1560806
0.54599095,126.4722858,128.8935543,0.485116005,1.599004733,0.090476661,-37.48760241,0.00895934,-105.5883759,0.005621715,85.21885284,0.004878603,116.723903,0.001325526,115.3731089,0.004840369,-8.455755487,0.000697874,145.8160547
0.54936739,126.8779058,129.6642392,0.486715108,1.548303259,0.09628457,-34.95942635,0.009148574,-106.0422023,0.004036481,144.8541555,0.003126397,-178.6727176,0.000120923,-39.50183919,0.002838231,-11.2508249,0.00286354,164.4519605
0.549693008,126.9927634,129.7355508,0.487146468,1.183325811,0.097046724,-37.47032612,0.005366292,-94.69357903,0.004569423,92.23471356,0.003105771,113.5730456,0.002136679,150.3984192,0.003256501,-44.3362236,0.00030008,134.5346469
0.546626084,126.4659328,129.020594,0.485012842,1.280119829,0.094498154,-37.83838169,0.011156789,-111.26238,0.002329544,137.5226001,0.003879982,126.61756,0.000737667,160.7115514,0.003124826,-39.02471533,0.002464285,-115.9672719
0.546060383,126.3040899,128.8977479,0.484588523,1.758576176,0.091635978,-34.8741185,0.007462816,-111.1307356,0.005899008,79.73932264,0.004503988,136.9586649,0.000507868,-137.923514,0.002548754,-6.644516613,0.001074558,-143.1321913
0.551750618,127.3788758,130.2439004,0.48848511,1.282440291,0.098397444,-36.00178071,0.008238538,-115.5684472,0.005039592,152.9738428,0.004233215,131.2443825,0.000752877,153.0638992,0.003166971,-9.893487734,0.003615231,-159.2001206
0.548327661,126.7657405,129.4270844,0.486182375,1.107779135,0.096726374,-37.37014859,0.006112703,-99.11215218,0.002569974,97.51538886,0.003437658,104.7785766,0.001450079,164.4615495,0.004624353,-33.36256546,0.000768415,-111.2545251
0.545554052,126.3077642,128.7761542,0.484397542,1.480879103,0.091516923,-36.77070558,0.011149448,-120.4466979,0.003844138,175.9741983,0.004184486,141.3537649,0.001036245,-133.0627022,0.0045551,-26.68263715,0.002091269,-137.296989
0.546742569,126.2839872,129.0434325,0.484511799,1.493000882,0.095245813,-34.16054831,0.004586587,-89.02937253,0.002992311,79.21424325,0.000891594,128.591817,0.001706544,69.93194544,0.001723397,-34.76017441,0.00094843,-37.26310852
0.549727478,127.0493381,129.751571,0.487206725,1.022770637,0.096953652,-35.95305082,0.008755387,-123.7901183,0.005832644,160.5482434,0.004140365,143.5998215,0.001166384,170.6906972,0.0039985,-50.53360067,0.002985473,171.264607
0.543589314,125.8724335,128.3013511,0.482851075,1.36339225,0.091254508,-37.75652814,0.009278635,-106.0121971,0.002625554,62.87604997,0.003104537,113.4609189,0.002009163,126.0999865,0.001872924,-25.8685285,0.000376211,-170.1534212
0.54604799,126.1575256,128.8699415,0.484025073,1.704244388,0.094231007,-35.76259728,0.007143422,-125.0786076,0.006610575,138.9727585,0.004050757,155.8114162,0.001349635,-83.91126278,0.002239497,-13.07679416,0.002151458,-167.6628682
0.54973904,127.0294303,129.7635256,0.487249904,1.298046435,0.095777555,-36.50318045,0.007443811,-99.95055319,0.004613476,87.10337939,0.00158262,142.1810798,0.001000171,87.49612443,0.002906985,-58.44098618,0.003533341,-131.9128589
0.548650582,126.9170925,129.5076494,0.48673778,1.297757443,0.095074762,-38.66858592,0.009365627,-130.4143441,0.005532923,139.4460933,0.005216861,141.9243222,0.000643127,92.37174606,0.002355747,-45.74892494,0.000416999,-107.2823595
0.544320898,125.879529,128.4728949,0.482919978,1.605458683,0.092848601,-33.82128143,0.006978313,-102.9484026,0.002362605,104.6629101,0.002919892,121.659786,0.001998021,86.09810397,0.003272057,-12.81940633,0.003694284,-137.4844696
0.551501917,127.276493,130.1842019,0.488105469,1.251741102,0.099053354,-36.21492278,0.008133703,-125.9455215,0.005706963,131.7513026,0.00637697,137.3692271,0.000961396,-46.18959138,0.002160136,-61.88891658,0.001613167,-130.1543216
0.5459566,126.349946,128.8588548,0.484601936,0.97212316,0.094337255,-37.01165919,0.007497345,-98.76414411,0.002313273,101.2263629,0.000825962,134.0294909,0.002511563,62.04623574,0.00081353,-98.03670419,0.003115501,-98.74136209
0.546430766,126.3783808,128.9754083,0.484789529,1.628697242,0.093158033,-35.65806309,0.00829292,-112.9296262,0.007198663,137.6216297,0.002415725,168.6880375,0.000804386,161.8038018,0.002156397,-26.07710538,0.00212846,-105.2406586
0.548790596,126.8189768,129.5230698,0.486500347,1.302748316,0.094917252,-36.02569606,0.006478005,-92.08325811,0.005089579,85.26469774,0.0025642,111.0437995,0.002484329,109.4825326,0.002466038,-44.92825785,0.000622476,-49.39696991
0.548618864,126.8974739,129.4781733,0.486737087,1.126427853,0.095032145,-38.12329342,0.009688486,-99.29161236,0.005276804,134.20685,0.00314269,147.8995552,0.002417589,134.8817633,0.003529585,-19.14218304,0.001456531,-170.6175882
0.544352062,125.9522423,128.494722,0.483217134,1.828435048,0.090596025,-34.79601961,0.00719329,-106.6896617,0.004851844,95.64845959,0.004532694,118.7487139,0.001523274,99.51660526,0.003237734,-16.64222276,0.002406053,-158.0748871
0.551533855,127.4007778,130.1968206,0.488606566,1.392639767,0.096923654,-37.17197199,0.007299199,-115.9782209,0.007452098,131.3138093,0.003263507,166.602613,0.000471502,-2.644401818,0.002824416,-13.6791604,0.001900848,-146.9378919
0.54479007,126.0681484,128.5925208,0.483531647,1.215018992,0.093274926,-35.94425549,0.007149528,-90.14764151,0.001636336,85.16580651,0.002211893,147.4034527,0.000504149,64.6004779,0.001338158,-48.40466488,0.00338415,-146.8927681
0.545820292,126.2537867,128.8435377,0.484311334,1.704244431,0.092867856,-36.31271983,0.00735167,-116.8090696,0.006326176,115.4610866,0.0029919,135.3543786,0.000474723,-48.83649108,0.001839989,-32.9282217,0.001385727,-123.4567474
0.548900284,126.786219,129.5561622,0.486402355,1.540618906,0.095659586,-34.26767319,0.006459055,-83.1134212,0.001760714,106.2554314,0.003814368,155.8046915,0.002174142,157.6756576,0.002567345,-12.41369957,0.002973695,-178.82778
0.549294173,126.925488,129.6552826,0.48681937,1.289112371,0.096707757,-38.05681356,0.005028435,-122.2737298,0.006710349,119.9251448,0.00420166,130.6708765,0.00244871,154.0295329,0.003167169,4.732709117,0.000692351,-116.7560242
0.545324499,126.2772889,128.7156876,0.484313129,1.265851802,0.091787844,-36.49736311,0.008221657,-105.2876994,0.002046438,139.1080966,0.002691339,139.8146742,0.001343502,56.23614467,0.00269458,-10.31868479,0.003655786,179.6010783
0.545982615,126.3220043,128.8768395,0.484582976,1.719549832,0.091390543,-35.43697255,0.008073021,-125.2721176,0.005371088,105.2536677,0.004625005,112.7242914,0.001267923,-85.75860005,0.004579079,-16.10810098,0.000919916,-83.49229292
0.548089877,126.6845046,129.3727893,0.485951482,1.535674105,0.094045928,-35.11063606,0.008593187,-96.38881163,0.003688267,108.6341168,0.002637042,-175.8312545,0.001743476,80.88291393,0.002766116,-73.96486936,0.000859251,-151.3823387
0.550726413,127.388774,130.022273,0.488506882,1.453931959,0.095253896,-37.71086408,0.007576511,-113.3042765,0.006886555,115.6453052,0.004126839,125.6219016,0.00098758,-179.3479801,0.002832812,-20.17700575,0.001544842,-111.0460491
0.54509982,126.2657346,128.6690232,0.484223679,1.196339273,0.091319203,-37.44132483,0.010083335,-105.7334298,0.005178498,140.6279783,0.001496228,-149.4950076,0.001393794,83.18054665,0.003101948,-1.085775771,0.002056917,165.5419279
0.544053415,125.890056,128.4222099,0.482887721,1.538539473,0.091201798,-35.95755115,0.007334142,-106.8630027,0.009325916,125.203391,0.002981969,-179.1082887,0.001277034,68.53374667,0.003193788,-22.16565389,0.002564596,-162.0913004
0.549980206,126.9941788,129.8178408,0.48715265,1.535358669,0.097132408,-34.56188643,0.005944006,-82.88912342,0.003271067,155.9680536,0.004182732,163.4619251,0.001026191,154.6983486,0.003289077,-25.38728777,0.001273324,-82.38474917
0.549035568,126.9874086,129.6008412,0.487051356,1.153784789,0.095470195,-37.48312433,0.004819702,-86.5572392,0.006675326,100.097877,0.003113118,129.9817838,0.000929923,164.3410061,0.003001097,-43.99557414,0.00143946,130.8871855
0.544850944,126.1573788,128.6040976,0.483888765,1.546351587,0.09124339,-36.31570158,0.009090181,-110.1883021,0.002707163,137.7848438,0.002447512,148.4254542,0.002639402,101.384001,0.001400738,-15.54867035,0.002055896,-152.85876
0.547969857,126.704637,129.3343477,0.486045195,1.632870203,0.092681329,-35.17335327,0.007867542,-115.4027685,0.007147431,118.931122,0.003177105,122.9315511,0.002874625,124.3868071,0.002119858,-92.486061,0.001219529,-124.8801899
0.550588045,127.2109169,129.9571298,0.487882275,1.091806285,0.097059963,-35.97887858,0.007984434,-106.8656726,0.001310652,126.9799432,0.002564407,142.7163719,0.000600771,152.2439493,0.002624265,-48.19678472,0.001308678,-31.03980211
0.548417732,126.9637421,129.4541541,0.48695827,1.307810403,0.093206145,-37.21826031,0.008601571,-111.400218,0.006727642,99.92611014,0.003832138,135.8676965,0.001078821,139.5081564,0.003039279,-65.83626464,0.003165291,-126.3810605
0.543598342,125.7734703,128.3273521,0.482392724,1.561597379,0.091752467,-33.90632951,0.009606722,-111.5055751,0.001280106,49.43124111,0.002853982,157.9714296,0.001129928,86.112358,0.004128471,-25.00521022,0.001715151,-115.3792109
0.550912587,127.2010678,130.0320948,0.487937335,1.169124457,0.097382192,-35.40953384,0.005591563,-102.5377987,0.007282565,109.9878942,0.002355832,137.5588874,0.001660886,141.1333709,0.003559066,-23.07494077,0.002102938,-153.9574429
0.54912819,127.071772,129.620436,0.487321737,1.179658235,0.09443427,-37.46742429,0.009920969,-92.70350635,0.002581423,148.5869233,0.004478626,162.7775506,0.000308295,91.38225555,0.002275848,-35.67014272,0.00272906,-106.4921962
0.54735387,126.7060894,129.1701126,0.486142377,1.648780187,0.091046746,-36.71167264,0.007323843,-130.401139,0.00687685,113.9920572,0.003910527,134.8623451,0.00304872,132.7271631,0.00312981,-36.59927358,0.000917069,127.5848731
0.548770494,126.756099,129.5001679,0.486247326,1.143060437,0.095768805,-35.75663766,0.006698615,-91.78569884,0.004169996,146.4182814,0.003311972,-176.7459067,0.001991304,59.76488468,0.001995118,23.00647421,0.002401481,-176.7552934
0.550337747,127.3428788,129.9059681,0.488404219,1.257144227,0.094338631,-38.87677148,0.007448168,-88.22270237,0.005575392,94.97730989,0.005413701,123.2196713,0.002716833,115.4122132,0.00217905,-67.38922146,0.001562413,-103.5939876
0.545349626,126.1358059,128.7084626,0.48388164,1.561621246,0.093115865,-35.90646651,0.008061614,-109.0669115,0.001450125,-148.6017587,0.000760489,81.10110468,0.002339324,174.9583975,0.004098809,-58.42837164,0.00181378,-31.3221915
0.54983706,127.0378254,129.7895974,0.487272462,1.310299873,0.095167794,-35.22454306,0.006002442,-108.8772785,0.007251559,96.70332383,0.002929717,111.8803221,0.001984441,126.2124749,0.002676832,-62.84742438,0.001726464,-130.6377523
0.5485777,126.9448901,129.4961319,0.486854702,1.353106386,0.094373047,-37.02643598,0.007304321,-93.16128566,0.004144896,134.9042555,0.002556086,137.8728209,0.002364273,176.6617769,0.002839587,-54.42625412,0.000736702,-143.146087
0.545226039,126.2133698,128.7089594,0.484126903,1.631702225,0.091018961,-35.08824715,0.007486753,-112.0051498,0.007659696,96.89506335,0.000943711,120.8785408,0.002202896,1.657975419,0.002778202,-36.58684902,0.002067242,-168.8829291
0.548744058,126.8254113,129.5489308,0.4862988,1.014381946,0.09543396,-35.05471879,0.006727455,-103.8592321,0.001857574,118.6050887,0.005281266,133.5075037,0.00086797,160.2098059,0.001918174,5.532794222,0.003194455,-135.0909852
0.549597137,127.2045644,129.7417736,0.487830058,1.389949726,0.094328938,-38.94275127,0.006833931,-107.978194,0.004710214,109.4144924,0.003336009,121.7913385,0.002199981,117.2462461,0.002304926,-48.19634116,0.000283298,83.84766856
0.550135573,127.3228893,129.8662618,0.488392526,1.912499246,0.092100916,-35.63299903,0.008365543,-105.2759151,0.003632624,166.2330983,0.002253946,149.2820358,0.002000373,174.8844189,0.002844407,-102.9397582,0.003242584,-148.8147693
0.551123749,127.3087682,130.0898191,0.48833107,1.365589794,0.096657121,-37.16126082,0.005849428,-93.40396811,0.006257125,96.55181955,0.004274886,125.9626069,0.000583243,-89.8816844,0.002270569,-30.86536041,0.000571587,-49.28779417
0.547744931,126.7907025,129.3036522,0.486151979,1.197904177,0.093943153,-38.80619748,0.008823777,-102.7413302,0.004724151,147.7838678,0.003964616,165.1000331,0.000983563,107.376061,0.003671351,-28.42208161,0.001317779,138.8267714
0.547960587,126.7793867,129.3443545,0.486352093,1.69254967,0.092192552,-35.41591909,0.00653035,-112.338651,0.005349578,88.47143588,0.002617318,112.6354512,0.002817019,112.3824556,0.002492194,-27.69643475,0.00109223,-40.21276202
0.549858952,126.9695939,129.7947375,0.486897334,1.228924935,0.097688242,-35.89421876,0.008000726,-106.6902227,0.005791922,146.4923798,0.004205945,141.3443467,0.00065907,-154.9061654,0.003567017,-41.78750931,0.00129865,-91.02293801
0.551148346,127.5530892,130.1098472,0.489184198,1.183487624,0.094737918,-37.95935363,0.007800919,-102.3656191,0.005378031,78.83349262,0.004147545,106.9583677,0.001402952,145.0396337,0.002632747,-32.8974191,0.000878968,-82.08084954
0.546163135,126.4533206,128.9463107,0.484921947,1.54981977,0.091873925,-35.70806053,0.00916271,-118.8791705,0.003013365,121.7458863,0.002900697,138.1485008,0.000143621,137.081168,0.002779972,-35.81174011,0.001875162,-148.5358109
0.549921378,127.0109313,129.8406839,0.487100121,1.413964632,0.096902442,-34.25557632,0.005115108,-93.13505186,0.004858075,90.96437969,0.002942197,128.366515,0.001244052,159.3381029,0.00310734,-50.2964007,0.001422481,62.68542323
0.54964104,127.0697621,129.7500077,0.487189552,0.919422847,0.096769827,-38.01326445,0.007957345,-106.781769,0.005707743,148.706214,0.005795606,165.7033575,0.000131838,-170.134224,0.001972789,-59.00504661,0.001636416,-165.6828867
0.545902284,126.4532834,128.869474,0.484938003,1.271228244,0.091985538,-37.97689958,0.006333135,-106.7012793,0.005079196,103.8976134,0.001186153,109.9601584,0.001627613,71.40819725,0.001142834,-60.97136694,0.001411169,162.4188705
0.547739695,126.6540065,129.2823908,0.485816201,1.704468569,0.093320529,-35.10477787,0.007610488,-130.3493331,0.00614985,161.0038013,0.006899217,166.8335306,0.003338471,174.0937827,0.002237143,7.600802875,0.002052463,-171.8859591
0.550152933,126.9433963,129.8491358,0.48692787,1.323843772,0.099033117,-35.33823318,0.005720111,-106.1205641,0.004270424,91.77111683,0.002502316,149.8316252,0.000269834,-176.5109736,0.003948083,-58.52108521,0.001659885,-96.30002621
0.549725277,127.0569683,129.7575209,0.487251311,1.137545292,0.097340497,-37.27972509,0.007454987,-111.5241224,0.008013282,133.7776911,0.001942896,158.6217028,0.001085635,60.41555218,0.002462156,-27.64297581,0.001834567,179.9331395
0.546801005,126.564058,129.0852305,0.485391177,1.483806528,0.093280696,-36.29721288,0.007092618,-106.6004609,0.003819746,85.78368516,0.002624686,64.59367986,0.00316433,113.1001286,0.003249385,-53.39018838,0.001754342,-105.1839282
0.546244547,126.2865201,128.9435934,0.484361245,1.665833411,0.093483225,-34.16644035,0.007479172,-128.7821473,0.006290395,140.2494997,0.003433655,144.2041673,0.002354832,178.9511719,0.00265011,-25.8757261,0.001584255,157.8009711
0.550574432,127.1503284,129.9730764,0.487591834,1.126352448,0.097452404,-36.16377544,0.006986817,-89.98825141,0.0058554,102.4794235,0.002481644,133.377583,0.004202046,127.3494064,0.002710099,-47.61804248,0.001815937,159.7329325
0.547277029,126.6312361,129.1919514,0.485564219,1.193261144,0.095068764,-37.94727494,0.008231004,-117.9484501,0.004654566,119.9474271,0.00298061,114.1158275,0.000283621,16.94316846,0.003030867,-44.46469506,0.002601466,-157.3384077
0.545818714,126.3369935,128.8456368,0.484591587,1.685585379,0.091886229,-36.12072272,0.007658148,-109.9183244,0.002709468,91.50311011,0.003752412,130.6907865,0.0011725,57.0740617,0.002957567,8.285848837,0.001743196,-128.4443285
0.550636484,127.1040186,129.9486522,0.487554554,1.45606102,0.097564754,-34.98085383,0.006376285,-114.3722742,0.00509264,157.0660357,0.005446628,155.6988378,0.002923415,155.6052817,0.003637166,-2.395920483,0.001544946,167.9157519
0.547625204,126.7033842,129.2602593,0.48589515,1.016881205,0.094228118,-37.96981062,0.007458575,-111.2420043,0.002845326,55.94961649,0.00162956,102.8272312,0.00041056,-107.467867,0.002744917,-45.52806887,0.002397022,-39.33082045
0.543794155,125.8513585,128.3549202,0.482658298,1.440553264,0.092410005,-36.66327503,0.008921823,-123.5624838,0.008268915,138.2304441,0.002888785,173.1717359,0.000646391,1.290175435,0.002644178,-46.31528979,0.001414777,178.1796913
0.545960565,126.0716441,128.8599067,0.48359712,1.24908999,0.096333929,-34.84407413,0.005440787,-108.822043,0.004310056,82.71449793,0.002547591,99.78290799,0.001179004,120.7854754,0.002885756,-6.673930628,0.001193132,-171.3934872
0.549074787,127.0159487,129.6313598,0.487056458,1.334269779,0.095119005,-38.18871933,0.007399698,-121.8163436,0.007508624,110.6944851,0.003896406,123.8254247,0.001884073,135.558388,0.001726161,-41.46622872,0.001406179,-77.5741981
0.544250623,126.0575076,128.4794579,0.483409392,1.400324489,0.090954078,-36.85792859,0.007705261,-105.8253316,0.003151724,120.396662,0.003272803,92.04266365,0.003619028,102.1279633,0.002415299,-29.27982338,0.001530136,-153.7519356
0.548914465,126.9197992,129.580251,0.486726346,1.414944166,0.093768484,-34.93483389,0.008503614,-115.300173,0.005135786,112.0020182,0.005804463,139.7899788,0.001660285,174.629749,0.003342141,-22.96818618,0.002020657,177.7164704
0.548926693,127.0536027,129.5697199,0.487232374,1.076978519,0.093764717,-37.53657778,0.005942316,-101.0693679,0.001782244,125.0351383,0.00320944,157.8045645,0.000927778,-34.43248111,0.003051677,9.605763272,0.003551063,-142.4436036
0.544927265,126.1051494,128.6172498,0.483742458,1.729726354,0.092308438,-37.92498224,0.008043908,-115.9210779,0.006143999,129.5371116,0.005454945,131.9555355,0.001484636,-46.59163012,0.001533357,-32.07163743,0.001745561,-134.1764646
0.549515978,127.0018852,129.709715,0.48714523,1.590977856,0.094704243,-34.64415476,0.005772883,-97.08533307,0.001507409,83.31712068,0.001444035,129.1226401,0.002035498,84.63235936,0.00285454,-61.86562455,0.000474948,153.5337097
0.550074901,127.2156586,129.8416973,0.487842062,1.204941702,0.095657104,-37.6689565,0.008371245,-111.3206909,0.005418842,105.7838729,0.004227593,146.0978785,0.002220295,163.3143042,0.003556339,-37.57295205,0.00157843,-132.4087283
0.544856367,126.2077359,128.5965939,0.484076052,1.124491111,0.090874868,-36.33635525,0.006734225,-92.75793936,0.003234967,69.22849578,0.003066326,91.93064443,0.00276333,156.0899141,0.003619877,-38.92172614,0.001992091,-72.40022563
0.54872856,126.8457176,129.5388899,0.486564601,1.772078338,0.093772254,-33.27684288,0.006259152,-114.138771,0.00677026,104.0342637,0.003339403,133.1799401,0.001421631,73.88706657,0.001995204,-65.52357609,0.002529692,-117.0823695
0.549362386,126.9243729,129.6624992,0.486822029,1.126137595,0.096911304,-37.22754648,0.006534536,-79.71496199,0.004651614,113.2270668,0.003646651,-178.2773818,0.00023603,120.3941435,0.002574596,-25.03838067,0.002024487,-152.8040879
0.54615158,126.4779196,128.9195285,0.485008108,1.359048523,0.092511616,-38.02582188,0.007231486,-114.4586488,0.005238344,136.7474408,0.003806122,145.7049696,0.001366998,126.8126784,0.003488743,-83.52140016,0.000878598,-44.76314905
0.548577083,126.9429133,129.4927104,0.486951154,1.881142391,0.091617891,-35.66504332,0.00796765,-103.2997982,0.003373186,138.7158005,0.001771299,143.6330183,0.002189074,87.05927205,0.00203374,-52.34762517,0.003330426,-137.9707051
0.550224388,127.0354103,129.8639637,0.487208187,1.137767233,0.098611324,-37.24707502,0.005681858,-116.7998015,0.006208369,113.7254783,0.002502094,138.6743606,0.001654868,102.6995706,0.003238592,-22.82474055,0.001257173,-97.87832619
